experiment_id,model,shift,magnitude,rows,attack_rate,threshold,model_applicable,clean_f1,shifted_f1,f1_degradation,recall_degradation,fpr_increase,f1_relative_change,fpr_change,clean_precision,shifted_precision,clean_recall,shifted_recall,clean_fpr,shifted_fpr,clean_roc_auc,clean_brier,clean_ece,shifted_brier,shifted_ece,drift_alerts,drift_comparisons,drift_alert_rate,detected_drift,strongest_drift_feature,inference_seconds,realized_max_abs_cohens_d,realized_mean_abs_cohens_d,realized_max_categorical_tvd,realized_verified,realized_attack_rate,realized_rows,realized_columns_removed,realized_medians,adapt_status,adapt_strategy,adapt_f1,adapt_fpr,adapt_recovery,adapt_recovery_pct,adapt_error_threshold_recalibration,adapt_error_recent_window_retrain
20260926T003707Z_shift_unsw_nb15_eae6e4,logistic_regression,protocol_mixture,3.0,380999,0.233313,0.738288,True,0.8743528054114483,0.6926187776976193,0.18173402771382907,0.00959591414300498,0.16884566271948293,-0.2078497679530057,0.16884566271948293,0.8065294872404125,0.5466186891198116,0.9546303379381722,0.9450344237951672,0.06968679285330376,0.23853245557278668,,0.11763038485123872,0.15907360859323916,0.22943544464136809,0.26780753896678483,150,192,0.78125,True,packet_rate,0.8706,0.0,0.0,0.964493,True,0.23331294832794836,380999,[],"{'flow_duration': 1.0, 'forward_bytes': 1.0, 'backward_bytes': 1.0, 'forward_packets': 1.0, 'backward_packets': 1.0, 'total_packets': 1.0, 'total_bytes': 1.0, 'packet_rate': 1.0, 'byte_rate': 1.0, 'mean_packet_size': 1.0, 'bytes_per_packet': 1.0, 'duration_log1p': 1.0, 'packets_log1p': 1.0, 'bytes_log1p': 1.0, 'bytes_ratio': 1.0, 'packets_ratio': 1.0}",ok,none,0.6926187776976193,0.23853245557278668,0.0,0.0,"adaptation strategy 'threshold_recalibration' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14","adaptation strategy 'recent_window_retrain' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14"
20260926T003707Z_shift_unsw_nb15_eae6e4,logistic_regression,class_prevalence,0.05,307481,0.05,0.738288,True,0.8743528054114483,0.5814955237509181,0.29285728166053027,0.0019179664018120768,0.0,-0.3349417761892112,0.0,0.8065294872404125,0.41844984715595807,0.9546303379381722,0.9527123715363601,0.06968679285330376,0.06968679285330376,,0.11763038485123872,0.15907360859323916,0.1417510717014011,0.2083216608535522,132,192,0.6875,True,packet_rate,0.6884,0.544868,0.128818,0.105138,True,0.04999983738832643,307481,[],"{'flow_duration': 2.8686, 'forward_bytes': 1.9623, 'backward_bytes': 2.7434, 'forward_packets': 2.5, 'backward_packets': 2.0, 'total_packets': 2.5, 'total_bytes': 3.2, 'packet_rate': 0.921, 'byte_rate': 0.559, 'mean_packet_size': 1.0, 'bytes_per_packet': 1.0, 'duration_log1p': 2.8584, 'packets_log1p': 1.3856, 'bytes_log1p': 1.1726, 'bytes_ratio': 0.7376, 'packets_ratio': 1.0}",ok,none,0.5814955237509181,0.06968679285330376,0.0,0.0,"adaptation strategy 'threshold_recalibration' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14","adaptation strategy 'recent_window_retrain' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14"
20260926T003707Z_shift_unsw_nb15_eae6e4,logistic_regression,class_prevalence,0.3,296307,0.3,0.738288,True,0.8743528054114483,0.902078760078877,-0.027725954667428665,0.0,-0.00030897543411999295,0.03171025985829774,-0.00030897543411999295,0.8065294872404125,0.855011133613437,0.9546303379381722,0.9546303379381722,0.06968679285330376,0.06937781741918377,,0.11763038485123872,0.15907360859323916,0.10880047004010371,0.14109401587567288,155,192,0.807292,True,packet_rate,0.6439,0.151233,0.043137,0.049225,True,0.29999966251219173,296307,[],"{'flow_duration': 0.2947, 'forward_bytes': 0.6226, 'backward_bytes': 0.5855, 'forward_packets': 0.5, 'backward_packets': 0.5, 'total_packets': 0.5, 'total_bytes': 0.3857, 'packet_rate': 1.1109, 'byte_rate': 1.3732, 'mean_packet_size': 0.8333, 'bytes_per_packet': 0.8333, 'duration_log1p': 0.2951, 'packets_log1p': 0.7325, 'bytes_log1p': 0.8588, 'bytes_ratio': 1.047, 'packets_ratio': 1.0333}",ok,none,0.902078760078877,0.06937781741918377,0.0,0.0,"adaptation strategy 'threshold_recalibration' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14","adaptation strategy 'recent_window_retrain' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14"
20260926T003707Z_shift_unsw_nb15_eae6e4,logistic_regression,telemetry_reduction,0.0,380999,0.233313,0.738288,False,0.8743528054114483,0.8743528054114483,0.0,0.0,0.0,,0.0,0.8065294872404125,0.8065294872404125,0.9546303379381722,0.9546303379381722,0.06968679285330376,0.06968679285330376,,0.11763038485123872,0.15907360859323916,0.11763038485123872,0.15907360859323916,116,144,0.805556,True,packet_rate,0.0001,0.0,0.0,0.0,True,0.23331294832794836,380999,"['backward_bytes', 'backward_packets', 'forward_bytes', 'forward_packets']","{'flow_duration': 1.0, 'total_packets': 1.0, 'total_bytes': 1.0, 'packet_rate': 1.0, 'byte_rate': 1.0, 'mean_packet_size': 1.0, 'bytes_per_packet': 1.0, 'duration_log1p': 1.0, 'packets_log1p': 1.0, 'bytes_log1p': 1.0, 'bytes_ratio': 1.0, 'packets_ratio': 1.0}",inapplicable_reduced_telemetry,,,,0.0,,,
20260926T003707Z_shift_unsw_nb15_eae6e4,random_forest,packet_size,1.5,380999,0.233313,0.014439,True,0.9018908203720647,0.48823650569157045,0.41365431468049424,-0.001946181883634046,0.5724683078460975,-0.45865231726146843,0.5724683078460975,0.8226299977746458,0.3229582587023103,0.998053818116366,1.0,0.0654862772888017,0.6379545851348992,,0.009893066373243407,0.005574291481104901,0.10668542826529867,0.11336294024785884,157,192,0.817708,True,packet_rate,1.1983,0.418431,0.074045,0.0,True,0.23331294832794836,380999,[],"{'flow_duration': 1.0, 'forward_bytes': 1.0, 'backward_bytes': 1.0, 'forward_packets': 1.0, 'backward_packets': 1.0, 'total_packets': 1.0, 'total_bytes': 1.5067, 'packet_rate': 1.0, 'byte_rate': 1.4995, 'mean_packet_size': 1.4642, 'bytes_per_packet': 1.4642, 'duration_log1p': 1.0, 'packets_log1p': 1.0, 'bytes_log1p': 1.0608, 'bytes_ratio': 1.0, 'packets_ratio': 1.0}",ok,none,0.48823650569157045,0.6379545851348992,0.0,0.0,"adaptation strategy 'threshold_recalibration' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14","adaptation strategy 'recent_window_retrain' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14"
20260926T003707Z_shift_unsw_nb15_eae6e4,random_forest,packet_size,3.0,380999,0.233313,0.014439,True,0.9018908203720647,0.4060664199899502,0.4958244003821145,-0.001946181883634046,0.8247217629156439,-0.549761001201418,0.8247217629156439,0.8226299977746458,0.25475742846661775,0.998053818116366,1.0,0.0654862772888017,0.8902080402044457,,0.009893066373243407,0.005574291481104901,0.1204408865461413,0.15810662345189672,161,192,0.838542,True,byte_rate,1.1573,0.95393,0.173047,0.0,True,0.23331294832794836,380999,[],"{'flow_duration': 1.0, 'forward_bytes': 1.0, 'backward_bytes': 1.0, 'forward_packets': 1.0, 'backward_packets': 1.0, 'total_packets': 1.0, 'total_bytes': 3.0146, 'packet_rate': 1.0, 'byte_rate': 2.999, 'mean_packet_size': 2.932, 'bytes_per_packet': 2.932, 'duration_log1p': 1.0, 'packets_log1p': 1.0, 'bytes_log1p': 1.1637, 'bytes_ratio': 1.0, 'packets_ratio': 1.0}",ok,none,0.4060664199899502,0.8902080402044457,0.0,0.0,"adaptation strategy 'threshold_recalibration' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14","adaptation strategy 'recent_window_retrain' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14"
20260926T003707Z_shift_unsw_nb15_eae6e4,random_forest,duration,1.5,380999,0.233313,0.014439,True,0.9018908203720647,0.4892980500626127,0.412592770309452,-0.001946181883634046,0.5697638194223349,-0.4574752963326998,0.5697638194223349,0.8226299977746458,0.32388787879892006,0.998053818116366,1.0,0.0654862772888017,0.6352500967111366,,0.009893066373243407,0.005574291481104901,0.03271314929204347,0.11124742262164027,154,192,0.802083,True,packet_rate,1.1653,0.874242,0.061616,0.0,True,0.23331294832794836,380999,[],"{'flow_duration': 136.5239, 'forward_bytes': 1.0, 'backward_bytes': 1.0, 'forward_packets': 1.0, 'backward_packets': 1.0, 'total_packets': 1.0, 'total_bytes': 1.0, 'packet_rate': 1.0, 'byte_rate': 1.0, 'mean_packet_size': 1.0, 'bytes_per_packet': 1.0, 'duration_log1p': 109.9147, 'packets_log1p': 1.0, 'bytes_log1p': 1.0, 'bytes_ratio': 1.0, 'packets_ratio': 1.0}",ok,none,0.4892980500626127,0.6352500967111366,0.0,0.0,"adaptation strategy 'threshold_recalibration' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14","adaptation strategy 'recent_window_retrain' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14"
20260926T003707Z_shift_unsw_nb15_eae6e4,random_forest,duration,3.0,380999,0.233313,0.014439,True,0.9018908203720647,0.4598333794587548,0.4420574409133099,-0.001946181883634046,0.6494674896527642,-0.49014518268513274,0.6494674896527642,0.8226299977746458,0.2985608007120426,0.998053818116366,1.0,0.0654862772888017,0.714953766941566,,0.009893066373243407,0.005574291481104901,0.036155280389038806,0.12165502077610357,154,192,0.802083,True,packet_rate,1.1748,2.368783,0.162566,0.0,True,0.23331294832794836,380999,[],"{'flow_duration': 532.6533, 'forward_bytes': 1.0, 'backward_bytes': 1.0, 'forward_packets': 1.0, 'backward_packets': 1.0, 'total_packets': 1.0, 'total_bytes': 1.0, 'packet_rate': 1.0, 'byte_rate': 1.0, 'mean_packet_size': 1.0, 'bytes_per_packet': 1.0, 'duration_log1p': 290.2058, 'packets_log1p': 1.0, 'bytes_log1p': 1.0, 'bytes_ratio': 1.0, 'packets_ratio': 1.0}",ok,none,0.4598333794587548,0.714953766941566,0.0,0.0,"adaptation strategy 'threshold_recalibration' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14","adaptation strategy 'recent_window_retrain' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14"
20260926T003707Z_shift_unsw_nb15_eae6e4,random_forest,packet_rate,1.5,380999,0.233313,0.014439,True,0.9018908203720647,0.6767392992554018,0.22515152111666292,-0.0018899338523151732,0.22520514742885317,-0.24964387709787228,0.22520514742885317,0.8226299977746458,0.5114326812428078,0.998053818116366,0.9999437519686811,0.0654862772888017,0.29069142471765486,,0.009893066373243407,0.005574291481104901,0.011817167342140684,0.01782781510014634,152,192,0.791667,True,packet_rate,1.217,0.199985,0.022009,0.0,True,0.23331294832794836,380999,[],"{'flow_duration': 1.0, 'forward_bytes': 1.0, 'backward_bytes': 1.0, 'forward_packets': 1.0, 'backward_packets': 1.0, 'total_packets': 1.0, 'total_bytes': 1.0, 'packet_rate': 1.5048, 'byte_rate': 1.4994, 'mean_packet_size': 1.0, 'bytes_per_packet': 1.0, 'duration_log1p': 1.0, 'packets_log1p': 1.0, 'bytes_log1p': 1.0, 'bytes_ratio': 1.0, 'packets_ratio': 1.0}",ok,none,0.6767392992554018,0.29069142471765486,0.0,0.0,"adaptation strategy 'threshold_recalibration' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14","adaptation strategy 'recent_window_retrain' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14"
20260926T003707Z_shift_unsw_nb15_eae6e4,random_forest,packet_rate,3.0,380999,0.233313,0.014439,True,0.9018908203720647,0.648352530108178,0.25353829026388675,-0.0018336858209961893,0.2645434720838597,-0.2811186060850386,0.2645434720838597,0.8226299977746458,0.47970165042151053,0.998053818116366,0.9998875039373621,0.0654862772888017,0.3300297493726614,,0.009893066373243407,0.005574291481104901,0.01416031111188504,0.025554281399450367,152,192,0.791667,True,packet_rate,1.1693,0.455871,0.050171,0.0,True,0.23331294832794836,380999,[],"{'flow_duration': 1.0, 'forward_bytes': 1.0, 'backward_bytes': 1.0, 'forward_packets': 1.0, 'backward_packets': 1.0, 'total_packets': 1.0, 'total_bytes': 1.0, 'packet_rate': 3.0098, 'byte_rate': 2.9987, 'mean_packet_size': 1.0, 'bytes_per_packet': 1.0, 'duration_log1p': 1.0, 'packets_log1p': 1.0, 'bytes_log1p': 1.0, 'bytes_ratio': 1.0, 'packets_ratio': 1.0}",ok,none,0.648352530108178,0.3300297493726614,0.0,0.0,"adaptation strategy 'threshold_recalibration' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14","adaptation strategy 'recent_window_retrain' wanted rows up to 2015-02-18 08:22:37, past its permitted 2015-02-18 05:37:14"
